日期時間,timestamp,Diridon Caltrain Station 剩餘數量,Civic Center 剩餘數量
2015/1/30 09:11,1.42264E+12,15,7
2015/1/30 09:21,1.42264E+12,14,7
2015/1/30 09:36,1.42264E+12,15,7
2015/1/30 09:41,1.42264E+12,14,7
2015/1/30 09:48,1.42264E+12,13,7
2015/1/30 09:51,1.42264E+12,14,7
2015/1/30 10:11,1.42264E+12,13,7
2015/1/30 10:26,1.42264E+12,14,7
2015/1/30 10:31,1.42264E+12,13,7
2015/1/30 10:36,1.42264E+12,14,6
2015/1/30 10:41,1.42264E+12,13,7
2015/1/30 11:27,1.42265E+12,14,6
2015/1/30 11:30,1.42265E+12,15,6
2015/1/30 11:31,1.42265E+12,14,7
2015/1/30 12:11,1.42265E+12,15,7
2015/1/30 12:16,1.42265E+12,14,7
2015/1/30 12:21,1.42265E+12,15,7
2015/1/30 12:26,1.42265E+12,14,7
2015/1/30 12:51,1.42265E+12,15,8
2015/1/30 12:56,1.42265E+12,14,8
2015/1/30 13:41,1.42265E+12,15,7
2015/1/30 13:46,1.42265E+12,14,7
2015/1/30 14:06,1.42266E+12,15,7
2015/1/30 14:11,1.42266E+12,14,7
2015/1/30 15:07,1.42266E+12,15,7
2015/1/30 15:56,1.42266E+12,16,7
2015/1/30 16:01,1.42266E+12,15,7
2015/1/30 16:19,1.42266E+12,16,7
2015/1/30 16:21,1.42266E+12,17,7
2015/1/30 16:26,1.42266E+12,16,7
2015/1/30 16:39,1.42266E+12,17,7
2015/1/30 16:43,1.42266E+12,16,7
2015/1/30 16:47,1.42267E+12,17,7
2015/1/30 16:50,1.42267E+12,18,7
2015/1/30 16:56,1.42267E+12,19,7
2015/1/30 17:01,1.42267E+12,18,7
2015/1/30 17:06,1.42267E+12,19,7
2015/1/30 17:12,1.42267E+12,20,7
2015/1/30 17:15,1.42267E+12,21,7
2015/1/30 17:16,1.42267E+12,19,7
2015/1/30 17:23,1.42267E+12,20,7
2015/1/30 17:26,1.42267E+12,21,7
2015/1/30 17:30,1.42267E+12,22,7
2015/1/30 17:31,1.42267E+12,21,7
2015/1/30 17:35,1.42267E+12,22,7
2015/1/30 17:42,1.42267E+12,19,7
2015/1/30 17:52,1.42267E+12,20,7
2015/1/30 18:27,1.42267E+12,19,7
2015/1/30 19:25,1.42267E+12,18,7
2015/1/30 21:11,1.42268E+12,17,7
2015/1/30 21:17,1.42268E+12,18,8
2015/1/30 22:06,1.42268E+12,17,8
2015/1/30 22:11,1.42268E+12,18,8
2015/1/30 22:18,1.42269E+12,17,8
2015/1/30 22:31,1.42269E+12,16,8
2015/1/30 22:36,1.42269E+12,17,8
2015/1/31 00:06,1.42269E+12,16,8
2015/1/31 00:11,1.42269E+12,17,8
2015/1/31 00:41,1.42269E+12,16,8
2015/1/31 00:51,1.42269E+12,17,8
2015/1/31 02:36,1.4227E+12,16,8
2015/1/31 02:41,1.4227E+12,17,8
2015/1/31 02:56,1.4227E+12,16,7
2015/1/31 03:01,1.4227E+12,17,8
2015/1/31 03:46,1.4227E+12,16,8
2015/1/31 03:51,1.42271E+12,17,8
2015/1/31 03:56,1.42271E+12,16,8
2015/1/31 04:01,1.42271E+12,17,8
2015/1/31 04:06,1.42271E+12,16,8
2015/1/31 04:11,1.42271E+12,17,8
2015/1/31 04:26,1.42271E+12,16,8
2015/1/31 04:36,1.42271E+12,17,8
2015/1/31 05:06,1.42271E+12,16,8
2015/1/31 05:11,1.42271E+12,17,8
2015/1/31 06:11,1.42271E+12,16,8
2015/1/31 06:16,1.42271E+12,17,8
2015/1/31 06:26,1.42271E+12,16,8
2015/1/31 06:36,1.42271E+12,15,8
2015/1/31 06:41,1.42272E+12,16,8
2015/1/31 06:46,1.42272E+12,17,8
2015/1/31 07:16,1.42272E+12,16,7
2015/1/31 07:21,1.42272E+12,17,8
2015/1/31 07:36,1.42272E+12,16,7
2015/1/31 07:46,1.42272E+12,17,8
2015/1/31 14:16,1.42274E+12,16,8
2015/1/31 14:21,1.42274E+12,17,8
2015/1/31 21:51,1.42277E+12,16,8
2015/1/31 21:56,1.42277E+12,17,8
2015/1/31 22:01,1.42277E+12,16,8
2015/1/31 22:06,1.42277E+12,17,8
2015/2/1 00:41,1.42278E+12,16,8
2015/2/1 00:46,1.42278E+12,17,8
2015/2/1 01:16,1.42278E+12,18,8
2015/2/1 02:06,1.42279E+12,17,8
2015/2/1 02:11,1.42279E+12,18,8
2015/2/1 03:01,1.42279E+12,17,8
2015/2/1 03:06,1.42279E+12,18,8
2015/2/1 03:26,1.42279E+12,17,8
2015/2/1 03:31,1.42279E+12,18,8
2015/2/1 03:41,1.42279E+12,17,8
2015/2/1 03:46,1.42279E+12,18,8
2015/2/1 04:01,1.42279E+12,17,8
2015/2/1 04:06,1.42279E+12,18,8
2015/2/1 04:11,1.42279E+12,17,8
2015/2/1 04:16,1.42279E+12,18,8
2015/2/1 05:26,1.4228E+12,17,8
2015/2/1 05:41,1.4228E+12,18,8
2015/2/1 06:01,1.4228E+12,17,8
2015/2/1 06:06,1.4228E+12,18,8
2015/2/1 06:21,1.4228E+12,17,8
2015/2/1 06:26,1.4228E+12,18,8
2015/2/1 11:28,1.42282E+12,19,8
2015/2/1 20:11,1.42285E+12,18,8
2015/2/2 06:36,1.42289E+12,19,8
2015/2/2 06:46,1.42289E+12,20,8
2015/2/2 07:26,1.42289E+12,19,8
2015/2/2 07:28,1.42289E+12,18,8
2015/2/2 07:36,1.42289E+12,19,8
2015/2/2 07:38,1.42289E+12,20,8
2015/2/2 07:40,1.42289E+12,21,8
2015/2/2 07:44,1.42289E+12,20,8
2015/2/2 07:46,1.42289E+12,22,8
2015/2/2 07:47,1.42289E+12,21,8
2015/2/2 07:51,1.42289E+12,20,8
2015/2/2 07:52,1.42289E+12,21,8
2015/2/2 08:09,1.42289E+12,20,8
2015/2/2 08:10,1.42289E+12,19,8
2015/2/2 08:44,1.4229E+12,18,8
2015/2/2 09:14,1.4229E+12,17,8
2015/2/2 09:21,1.4229E+12,16,8
2015/2/2 10:14,1.4229E+12,15,8
2015/2/2 13:55,1.42291E+12,16,8
2015/2/2 15:06,1.42292E+12,17,8
2015/2/2 16:17,1.42292E+12,18,8
2015/2/2 16:21,1.42292E+12,19,8
2015/2/2 16:36,1.42292E+12,20,8
2015/2/2 16:59,1.42293E+12,21,8
2015/2/2 17:16,1.42293E+12,22,8
2015/2/2 17:22,1.42293E+12,23,8
2015/2/2 17:29,1.42293E+12,25,8
2015/2/2 17:34,1.42293E+12,22,8
2015/2/2 17:41,1.42293E+12,21,8
2015/2/2 17:52,1.42293E+12,22,7
2015/2/2 18:06,1.42293E+12,21,8
2015/2/2 18:27,1.42293E+12,20,8
2015/2/2 18:28,1.42293E+12,19,8
2015/2/2 18:39,1.42293E+12,18,9
2015/2/2 19:21,1.42293E+12,19,8
2015/2/2 23:26,1.42295E+12,18,9
2015/2/2 23:31,1.42295E+12,19,9
2015/2/3 06:28,1.42297E+12,20,9
2015/2/3 06:41,1.42297E+12,22,8
2015/2/3 06:43,1.42297E+12,23,9
2015/2/3 06:45,1.42297E+12,24,9
2015/2/3 07:03,1.42298E+12,23,9
2015/2/3 07:35,1.42298E+12,22,8
2015/2/3 07:36,1.42298E+12,23,8
2015/2/3 07:38,1.42298E+12,22,8
2015/2/3 07:47,1.42298E+12,24,8
2015/2/3 07:49,1.42298E+12,23,8
2015/2/3 07:50,1.42298E+12,21,8
2015/2/3 07:59,1.42298E+12,22,8
2015/2/3 08:01,1.42298E+12,21,8
2015/2/3 08:07,1.42298E+12,22,8
2015/2/3 08:11,1.42298E+12,20,8
2015/2/3 08:12,1.42298E+12,19,8
2015/2/3 08:20,1.42298E+12,18,8
2015/2/3 09:09,1.42298E+12,17,8
2015/2/3 09:23,1.42298E+12,15,8
2015/2/3 10:17,1.42299E+12,14,8
2015/2/3 10:53,1.42299E+12,15,8
2015/2/3 11:27,1.42299E+12,14,8
2015/2/3 12:14,1.42299E+12,15,8
2015/2/3 13:15,1.423E+12,16,9
2015/2/3 16:02,1.42301E+12,17,8
2015/2/3 16:16,1.42301E+12,18,8
2015/2/3 16:30,1.42301E+12,19,8
2015/2/3 16:36,1.42301E+12,20,8
2015/2/3 16:41,1.42301E+12,21,8
2015/2/3 16:44,1.42301E+12,22,8
2015/2/3 17:00,1.42301E+12,23,8
2015/2/3 17:15,1.42301E+12,24,8
2015/2/3 17:20,1.42301E+12,25,8
2015/2/3 17:23,1.42301E+12,26,8
2015/2/3 17:31,1.42301E+12,25,8
2015/2/3 17:34,1.42301E+12,24,8
2015/2/3 17:35,1.42301E+12,22,8
2015/2/3 17:37,1.42301E+12,23,8
2015/2/3 17:42,1.42301E+12,22,8
2015/2/3 18:01,1.42302E+12,21,8
2015/2/3 18:11,1.42302E+12,22,8
2015/2/3 18:13,1.42302E+12,23,8
2015/2/3 18:23,1.42302E+12,22,8
2015/2/3 18:27,1.42302E+12,23,8
2015/2/3 18:42,1.42302E+12,22,8
2015/2/3 19:17,1.42302E+12,20,7
2015/2/3 19:41,1.42302E+12,19,8
2015/2/4 06:44,1.42306E+12,20,9
2015/2/4 06:45,1.42306E+12,21,9
2015/2/4 07:28,1.42306E+12,20,10
2015/2/4 07:34,1.42306E+12,19,10
2015/2/4 07:35,1.42306E+12,18,10
2015/2/4 07:40,1.42306E+12,19,10
2015/2/4 07:42,1.42306E+12,20,10
2015/2/4 07:48,1.42306E+12,19,9
2015/2/4 07:49,1.42306E+12,21,9
2015/2/4 07:52,1.42307E+12,20,9
2015/2/4 07:54,1.42307E+12,21,9
2015/2/4 08:07,1.42307E+12,20,10
2015/2/4 08:22,1.42307E+12,19,9
2015/2/4 09:12,1.42307E+12,18,10
2015/2/4 09:13,1.42307E+12,19,10
2015/2/4 09:47,1.42307E+12,18,10
2015/2/4 09:52,1.42307E+12,19,10
2015/2/4 10:07,1.42307E+12,18,10
2015/2/4 10:27,1.42307E+12,19,10
2015/2/4 11:25,1.42308E+12,17,9
2015/2/4 11:26,1.42308E+12,16,9
2015/2/4 13:13,1.42308E+12,17,9
2015/2/4 13:57,1.42309E+12,16,9
2015/2/4 14:02,1.42309E+12,17,9
2015/2/4 14:07,1.42309E+12,16,9
2015/2/4 14:17,1.42309E+12,17,9
2015/2/4 14:27,1.42309E+12,16,9
2015/2/4 14:32,1.42309E+12,17,9
2015/2/4 14:42,1.42309E+12,16,9
2015/2/4 15:02,1.42309E+12,17,9
2015/2/4 15:03,1.42309E+12,18,9
2015/2/4 15:32,1.42309E+12,17,9
2015/2/4 15:37,1.42309E+12,18,9
2015/2/4 15:52,1.42309E+12,17,9
2015/2/4 15:57,1.42309E+12,18,9
2015/2/4 16:07,1.42309E+12,17,9
2015/2/4 16:12,1.4231E+12,18,9
2015/2/4 16:17,1.4231E+12,19,9
2015/2/4 16:39,1.4231E+12,20,9
2015/2/4 16:40,1.4231E+12,21,9
2015/2/4 16:48,1.4231E+12,20,9
2015/2/4 17:00,1.4231E+12,21,8
2015/2/4 17:15,1.4231E+12,22,7
2015/2/4 17:16,1.4231E+12,21,7
2015/2/4 17:17,1.4231E+12,20,8
2015/2/4 17:20,1.4231E+12,21,8
2015/2/4 17:32,1.4231E+12,20,8
2015/2/4 17:40,1.4231E+12,21,8
2015/2/4 17:41,1.4231E+12,20,8
2015/2/4 17:42,1.4231E+12,18,8
2015/2/4 18:14,1.4231E+12,19,8
2015/2/4 18:17,1.4231E+12,20,8
2015/2/4 18:24,1.4231E+12,18,8
2015/2/4 18:32,1.4231E+12,17,8
2015/2/4 18:37,1.4231E+12,18,7
2015/2/4 22:17,1.42312E+12,17,8
2015/2/4 22:22,1.42312E+12,18,8
2015/2/5 00:22,1.42312E+12,17,8
2015/2/5 00:27,1.42312E+12,18,8
2015/2/5 01:37,1.42313E+12,17,8
2015/2/5 01:42,1.42313E+12,18,8
2015/2/5 05:22,1.42314E+12,17,8
2015/2/5 05:32,1.42314E+12,18,8
2015/2/5 05:42,1.42314E+12,17,8
2015/2/5 05:47,1.42314E+12,18,8
2015/2/5 06:02,1.42314E+12,17,8
2015/2/5 06:07,1.42315E+12,18,7
2015/2/5 06:29,1.42315E+12,19,8
2015/2/5 06:42,1.42315E+12,20,7
2015/2/5 06:44,1.42315E+12,21,7
2015/2/5 06:59,1.42315E+12,20,8
2015/2/5 07:31,1.42315E+12,21,7
2015/2/5 07:34,1.42315E+12,20,8
2015/2/5 07:36,1.42315E+12,19,8
2015/2/5 07:37,1.42315E+12,18,9
2015/2/5 07:38,1.42315E+12,19,9
2015/2/5 07:42,1.42315E+12,18,9
2015/2/5 07:43,1.42315E+12,17,9
2015/2/5 07:45,1.42315E+12,18,9
2015/2/5 07:47,1.42315E+12,17,8
2015/2/5 07:48,1.42315E+12,18,8
2015/2/5 07:52,1.42315E+12,19,9
2015/2/5 07:54,1.42315E+12,20,9
2015/2/5 07:58,1.42315E+12,21,9
2015/2/5 08:09,1.42315E+12,19,8
2015/2/5 08:22,1.42315E+12,18,9
2015/2/5 08:32,1.42315E+12,17,9
2015/2/5 09:12,1.42316E+12,16,9
2015/2/5 09:23,1.42316E+12,15,9
2015/2/5 10:03,1.42316E+12,16,8
2015/2/5 10:06,1.42316E+12,15,8
2015/2/5 12:11,1.42317E+12,16,9
2015/2/5 12:37,1.42317E+12,15,8
2015/2/5 12:47,1.42317E+12,16,9
2015/2/5 13:07,1.42317E+12,15,9
2015/2/5 13:12,1.42317E+12,16,9
2015/2/5 13:17,1.42317E+12,15,9
2015/2/5 13:31,1.42317E+12,16,10
2015/2/5 13:32,1.42317E+12,17,10
2015/2/5 13:37,1.42317E+12,16,10
2015/2/5 13:57,1.42317E+12,17,9
2015/2/5 14:12,1.42317E+12,16,9
2015/2/5 14:17,1.42317E+12,17,9
2015/2/5 14:27,1.42318E+12,16,9
2015/2/5 14:42,1.42318E+12,17,9
2015/2/5 14:46,1.42318E+12,18,9
2015/2/5 14:47,1.42318E+12,17,9
2015/2/5 14:52,1.42318E+12,18,9
2015/2/5 15:02,1.42318E+12,17,9
2015/2/5 15:07,1.42318E+12,18,9
2015/2/5 15:27,1.42318E+12,17,9
2015/2/5 15:47,1.42318E+12,18,9
2015/2/5 15:52,1.42318E+12,17,9
2015/2/5 15:57,1.42318E+12,18,9
2015/2/5 16:16,1.42318E+12,20,9
2015/2/5 16:22,1.42318E+12,21,9
2015/2/5 16:40,1.42318E+12,23,9
2015/2/5 16:50,1.42318E+12,22,9
2015/2/5 17:00,1.42318E+12,23,8
2015/2/5 17:16,1.42319E+12,22,9
2015/2/5 17:17,1.42319E+12,23,9
2015/2/5 17:21,1.42319E+12,24,9
2015/2/5 17:28,1.42319E+12,25,9
2015/2/5 17:30,1.42319E+12,26,9
2015/2/5 17:35,1.42319E+12,25,9
2015/2/5 17:36,1.42319E+12,27,9
2015/2/5 17:37,1.42319E+12,25,9
2015/2/5 17:42,1.42319E+12,24,9
2015/2/5 18:12,1.42319E+12,23,8
2015/2/5 18:13,1.42319E+12,21,8
2015/2/5 18:14,1.42319E+12,20,8
2015/2/5 18:15,1.42319E+12,18,8
2015/2/5 18:16,1.42319E+12,17,8
2015/2/5 18:17,1.42319E+12,16,9
2015/2/5 18:37,1.42319E+12,15,9
2015/2/5 18:43,1.42319E+12,14,9
2015/2/5 19:21,1.42319E+12,13,9
2015/2/5 21:06,1.4232E+12,12,10
2015/2/5 21:07,1.4232E+12,11,10
2015/2/6 06:24,1.42323E+12,12,10
2015/2/6 06:59,1.42323E+12,11,10
2015/2/6 07:36,1.42324E+12,10,10
2015/2/6 07:43,1.42324E+12,9,10
2015/2/6 07:47,1.42324E+12,11,10
2015/2/6 07:48,1.42324E+12,12,10
2015/2/6 07:49,1.42324E+12,10,10
2015/2/6 07:50,1.42324E+12,9,10
2015/2/6 07:53,1.42324E+12,8,10
2015/2/6 07:54,1.42324E+12,9,10
2015/2/6 08:12,1.42324E+12,8,10
2015/2/6 08:16,1.42324E+12,9,10
2015/2/6 09:06,1.42324E+12,8,10
2015/2/6 16:05,1.42327E+12,9,10
2015/2/6 16:39,1.42327E+12,10,10
2015/2/6 16:43,1.42327E+12,11,10
2015/2/6 16:48,1.42327E+12,10,10
2015/2/6 17:37,1.42327E+12,11,10
2015/2/6 18:18,1.42328E+12,12,10
2015/2/7 13:23,1.42334E+12,11,10
2015/2/7 15:42,1.42335E+12,12,10
2015/2/7 18:56,1.42336E+12,11,10
2015/2/9 08:11,1.4235E+12,14,9
2015/2/9 08:38,1.4235E+12,15,9
2015/2/9 09:22,1.4235E+12,14,8
2015/2/9 09:48,1.4235E+12,13,9
2015/2/9 12:13,1.42351E+12,14,9
2015/2/9 12:49,1.42351E+12,13,9
2015/2/9 16:20,1.42353E+12,14,9
2015/2/9 16:33,1.42353E+12,15,9
2015/2/9 16:34,1.42353E+12,16,9
2015/2/9 16:43,1.42353E+12,17,9
2015/2/9 16:55,1.42353E+12,18,9
2015/2/9 16:56,1.42353E+12,17,9
2015/2/9 17:12,1.42353E+12,18,9
2015/2/9 17:17,1.42353E+12,19,8
2015/2/9 17:27,1.42353E+12,20,9
2015/2/9 17:36,1.42353E+12,19,9
2015/2/9 17:41,1.42353E+12,18,9
2015/2/9 18:08,1.42353E+12,19,9
2015/2/9 18:26,1.42354E+12,18,9
2015/2/9 18:31,1.42354E+12,17,9
2015/2/9 19:19,1.42354E+12,16,9
2015/2/9 21:57,1.42355E+12,15,10
2015/2/9 22:02,1.42355E+12,16,10
2015/2/9 22:22,1.42355E+12,15,10
2015/2/10 00:07,1.42356E+12,14,10
2015/2/10 00:17,1.42356E+12,15,10
2015/2/10 02:07,1.42356E+12,14,10
2015/2/10 02:22,1.42356E+12,15,10
2015/2/10 02:52,1.42357E+12,14,9
2015/2/10 02:57,1.42357E+12,15,10
2015/2/10 03:32,1.42357E+12,14,10
2015/2/10 03:37,1.42357E+12,15,10
2015/2/10 03:47,1.42357E+12,14,10
2015/2/10 03:52,1.42357E+12,15,10
2015/2/10 04:57,1.42357E+12,13,10
2015/2/10 05:02,1.42357E+12,14,9
2015/2/10 05:12,1.42357E+12,15,10
2015/2/10 05:22,1.42357E+12,14,9
2015/2/10 05:27,1.42357E+12,13,10
2015/2/10 05:32,1.42358E+12,15,10
2015/2/10 05:37,1.42358E+12,14,10
2015/2/10 05:42,1.42358E+12,13,10
2015/2/10 05:52,1.42358E+12,15,10
2015/2/10 06:43,1.42358E+12,16,10
2015/2/10 06:44,1.42358E+12,17,10
2015/2/10 06:45,1.42358E+12,18,10
2015/2/10 07:00,1.42358E+12,17,10
2015/2/10 07:33,1.42358E+12,16,11
2015/2/10 07:38,1.42358E+12,17,11
2015/2/10 07:39,1.42358E+12,18,11
2015/2/10 07:41,1.42358E+12,16,11
2015/2/10 07:48,1.42358E+12,14,11
2015/2/10 07:49,1.42358E+12,16,11
2015/2/10 07:54,1.42358E+12,17,11
2015/2/10 08:08,1.42358E+12,16,11
2015/2/10 08:09,1.42358E+12,13,11
2015/2/10 08:22,1.42359E+12,11,11
2015/2/10 08:47,1.42359E+12,10,11
2015/2/10 09:10,1.42359E+12,9,11
2015/2/10 09:23,1.42359E+12,8,11
2015/2/10 09:24,1.42359E+12,6,11
2015/2/10 09:32,1.42359E+12,7,11
2015/2/10 12:01,1.4236E+12,8,11
2015/2/10 15:58,1.42361E+12,9,11
2015/2/10 16:01,1.42361E+12,10,11
2015/2/10 16:19,1.42361E+12,11,11
2015/2/10 16:26,1.42361E+12,12,11
2015/2/10 16:33,1.42361E+12,13,11
2015/2/10 16:40,1.42362E+12,14,11
2015/2/10 16:44,1.42362E+12,15,10
2015/2/10 16:57,1.42362E+12,16,11
2015/2/10 17:14,1.42362E+12,17,11
2015/2/10 17:34,1.42362E+12,16,11
2015/2/10 17:35,1.42362E+12,17,11
2015/2/10 17:40,1.42362E+12,18,10
2015/2/10 17:46,1.42362E+12,17,11
2015/2/10 18:22,1.42362E+12,16,11
2015/2/10 18:24,1.42362E+12,15,11
2015/2/10 18:25,1.42362E+12,14,11
2015/2/10 18:28,1.42362E+12,13,11
2015/2/10 19:20,1.42362E+12,12,11
2015/2/11 05:37,1.42366E+12,11,12
2015/2/11 05:42,1.42366E+12,12,12
2015/2/11 05:52,1.42366E+12,11,12
2015/2/11 05:57,1.42366E+12,12,12
2015/2/11 06:33,1.42367E+12,14,10
2015/2/11 06:37,1.42367E+12,13,11
2015/2/11 06:42,1.42367E+12,14,11
2015/2/11 06:44,1.42367E+12,15,11
2015/2/11 07:01,1.42367E+12,14,11
2015/2/11 07:12,1.42367E+12,13,11
2015/2/11 07:17,1.42367E+12,14,11
2015/2/11 07:33,1.42367E+12,13,11
2015/2/11 07:34,1.42367E+12,14,11
2015/2/11 07:36,1.42367E+12,13,11
2015/2/11 07:40,1.42367E+12,14,11
2015/2/11 07:42,1.42367E+12,13,11
2015/2/11 07:45,1.42367E+12,12,11
2015/2/11 07:47,1.42367E+12,15,11
2015/2/11 07:52,1.42367E+12,13,11
2015/2/11 07:56,1.42367E+12,14,11
2015/2/11 08:02,1.42367E+12,15,11
2015/2/11 08:09,1.42367E+12,13,11
2015/2/11 08:10,1.42367E+12,12,11
2015/2/11 08:18,1.42367E+12,13,11
2015/2/11 08:22,1.42367E+12,12,10
2015/2/11 08:38,1.42367E+12,11,11
2015/2/11 09:09,1.42367E+12,10,11
2015/2/11 09:20,1.42368E+12,9,11
2015/2/11 09:38,1.42368E+12,8,11
2015/2/11 10:09,1.42368E+12,7,11
2015/2/11 10:20,1.42368E+12,6,11
2015/2/11 10:44,1.42368E+12,5,11
2015/2/11 11:35,1.42368E+12,7,11
2015/2/11 11:36,1.42368E+12,9,11
2015/2/11 11:37,1.42368E+12,10,11
2015/2/11 14:52,1.4237E+12,11,11
2015/2/11 16:14,1.4237E+12,12,11
2015/2/11 16:16,1.4237E+12,13,11
2015/2/11 16:31,1.4237E+12,14,11
2015/2/11 16:35,1.4237E+12,15,11
2015/2/11 16:36,1.4237E+12,16,11
2015/2/11 16:37,1.4237E+12,17,11
2015/2/11 16:39,1.4237E+12,18,11
2015/2/11 16:52,1.4237E+12,17,11
2015/2/11 16:54,1.4237E+12,18,11
2015/2/11 17:22,1.4237E+12,19,12
2015/2/11 17:43,1.42371E+12,17,12
2015/2/11 18:00,1.42371E+12,18,12
2015/2/11 18:17,1.42371E+12,19,12
2015/2/11 18:28,1.42371E+12,18,11
2015/2/11 18:30,1.42371E+12,17,11
2015/2/11 18:47,1.42371E+12,16,11
2015/2/11 18:48,1.42371E+12,15,11
2015/2/11 22:15,1.42372E+12,14,11
2015/2/12 06:26,1.42375E+12,15,10
2015/2/12 06:43,1.42375E+12,16,10
2015/2/12 06:50,1.42375E+12,17,9
2015/2/12 07:40,1.42376E+12,15,9
2015/2/12 07:41,1.42376E+12,14,9
2015/2/12 07:46,1.42376E+12,16,9
2015/2/12 07:48,1.42376E+12,14,9
2015/2/12 07:50,1.42376E+12,13,8
2015/2/12 07:52,1.42376E+12,12,8
2015/2/12 07:56,1.42376E+12,13,8
2015/2/12 07:57,1.42376E+12,15,8
2015/2/12 08:09,1.42376E+12,14,7
2015/2/12 08:23,1.42376E+12,12,8
2015/2/12 08:37,1.42376E+12,13,8
2015/2/12 09:11,1.42376E+12,11,8
2015/2/12 09:15,1.42376E+12,10,8
2015/2/12 09:16,1.42376E+12,9,8
2015/2/12 09:26,1.42376E+12,8,7
2015/2/12 09:27,1.42376E+12,6,8
2015/2/12 15:02,1.42378E+12,7,8
2015/2/12 15:06,1.42378E+12,6,8
2015/2/12 16:09,1.42379E+12,7,8
2015/2/12 16:10,1.42379E+12,8,8
2015/2/12 16:11,1.42379E+12,9,8
2015/2/12 16:19,1.42379E+12,10,8
2015/2/12 16:34,1.42379E+12,11,8
2015/2/12 16:36,1.42379E+12,12,8
2015/2/12 16:53,1.42379E+12,11,8
2015/2/12 16:56,1.42379E+12,12,8
2015/2/12 17:09,1.42379E+12,11,9
2015/2/12 17:10,1.42379E+12,13,9
2015/2/12 17:15,1.42379E+12,12,10
2015/2/12 17:16,1.42379E+12,13,10
2015/2/12 17:21,1.42379E+12,14,10
2015/2/12 17:27,1.42379E+12,15,10
2015/2/12 17:28,1.42379E+12,16,10
2015/2/12 17:34,1.42379E+12,14,10
2015/2/12 17:42,1.42379E+12,13,10
2015/2/12 18:05,1.42379E+12,14,10
2015/2/12 18:11,1.42379E+12,15,10
2015/2/12 18:24,1.42379E+12,13,10
2015/2/12 19:17,1.4238E+12,12,11
2015/2/12 19:26,1.4238E+12,11,11
2015/2/12 19:31,1.4238E+12,12,11
2015/2/12 21:04,1.4238E+12,13,10
2015/2/12 23:51,1.42381E+12,12,10
2015/2/12 23:56,1.42381E+12,13,10
2015/2/13 01:16,1.42382E+12,12,10
2015/2/13 01:21,1.42382E+12,13,10
2015/2/13 01:26,1.42382E+12,12,10
2015/2/13 01:31,1.42382E+12,13,10
2015/2/13 01:51,1.42382E+12,12,10
2015/2/13 01:56,1.42382E+12,13,10
2015/2/13 02:36,1.42382E+12,12,10
2015/2/13 02:41,1.42382E+12,13,10
2015/2/13 03:36,1.42383E+12,12,10
2015/2/13 03:41,1.42383E+12,13,10
2015/2/13 05:51,1.42384E+12,12,10
2015/2/13 05:56,1.42384E+12,13,10
2015/2/13 06:28,1.42384E+12,14,9
2015/2/13 07:11,1.42384E+12,13,9
2015/2/13 07:16,1.42384E+12,14,9
2015/2/13 07:31,1.42384E+12,13,9
2015/2/13 07:34,1.42384E+12,12,10
2015/2/13 07:41,1.42384E+12,13,10
2015/2/13 07:48,1.42384E+12,12,10
2015/2/13 07:56,1.42384E+12,11,10
2015/2/13 08:11,1.42384E+12,10,10
2015/2/13 08:45,1.42385E+12,9,10
2015/2/13 08:56,1.42385E+12,8,10
2015/2/13 09:01,1.42385E+12,9,10
2015/2/13 09:05,1.42385E+12,8,10
2015/2/13 09:16,1.42385E+12,9,10
2015/2/13 09:18,1.42385E+12,8,10
2015/2/13 09:26,1.42385E+12,7,10
2015/2/13 09:31,1.42385E+12,8,10
2015/2/13 10:07,1.42385E+12,7,10
2015/2/13 10:57,1.42385E+12,8,9
2015/2/13 11:41,1.42386E+12,9,9
2015/2/13 12:06,1.42386E+12,10,9
2015/2/13 12:09,1.42386E+12,11,9
2015/2/13 14:38,1.42387E+12,12,9
2015/2/13 14:48,1.42387E+12,13,9
2015/2/13 16:11,1.42387E+12,14,9
2015/2/13 16:41,1.42387E+12,13,8
2015/2/13 16:42,1.42387E+12,14,8
2015/2/13 16:46,1.42387E+12,15,9
2015/2/13 16:53,1.42388E+12,14,9
2015/2/13 17:01,1.42388E+12,15,9
2015/2/13 17:09,1.42388E+12,14,10
2015/2/13 17:14,1.42388E+12,13,10
2015/2/13 17:18,1.42388E+12,14,10
2015/2/13 17:20,1.42388E+12,15,10
2015/2/13 17:29,1.42388E+12,16,10
2015/2/13 17:30,1.42388E+12,17,10
2015/2/13 17:31,1.42388E+12,18,10
2015/2/13 17:33,1.42388E+12,17,10
2015/2/13 17:34,1.42388E+12,15,10
2015/2/13 17:56,1.42388E+12,14,10
2015/2/13 18:01,1.42388E+12,15,10
2015/2/13 18:08,1.42388E+12,14,10
2015/2/13 18:13,1.42388E+12,15,9
2015/2/13 18:17,1.42388E+12,14,10
2015/2/13 18:18,1.42388E+12,13,10
2015/2/13 18:21,1.42388E+12,14,9
2015/2/13 18:38,1.42388E+12,13,10
2015/2/13 18:48,1.42388E+12,14,9
2015/2/14 02:06,1.42391E+12,13,11
2015/2/14 02:11,1.42391E+12,14,11
2015/2/14 03:36,1.42391E+12,13,11
2015/2/14 03:41,1.42391E+12,14,11
2015/2/14 03:56,1.42391E+12,13,11
2015/2/14 04:01,1.42392E+12,14,11
