®H¨½ PM10,®H¨½ PM2.5,®H¨½ RH,®H¨½ Temp,®H¨½ Rain,®H¨½ Wind
50,38,81,26,0,0.9
46,35,82,26,0,0.7
44,30,83,25,0,0.6
44,31,83,25,0,0.4
43,30,83,25,0,0.3
43,27,84,24,0,0.8
40,26,85,24,0,0.3
40,27,84,24,0,0.3
40,27,82,23,0,0.5
39,26,84,23,0,0.6
38,28,82,23,0,0.3
39,30,80,24,0,0.4
40,30,74,26,0,0.5
38,28,66,28,0,0.5
31,25,61,30,0,1.2
29,20,58,31,0,1.7
31,15,55,32,0,2.1
23,12,54,32,0,2.4
20,13,56,32,0,2.9
22,13,59,32,0,2.4
23,14,63,31,0,2.8
26,11,67,30,0,2.6
27,9,70,29,0,1.3
29,15,75,28,0,0.8
32,18,77,27,0,1
31,15,78,27,0,0.7
32,18,79,27,0,0.6
34,16,80,26,0.4,0.4
29,14,81,25,0,2.1
24,16,79,25,0.4,1.1
24,16,81,25,0.2,0.2
27,15,81,25,0,0.9
26,10,83,24,0,0.3
27,13,84,24,0,1.2
32,14,81,25,0,0.6
32,14,81,25,0,0.1
31,18,78,26,0,0.5
32,14,77,26,0,0.6
32,15,81,25,2,0.8
25,14,84,25,1.4,0.8
17,12,84,25,1.2,0.2
20,17,84,25,0,0.3
26,18,82,25,0.4,1
26,11,85,24,3.2,1.7
18,3,86,24,2.4,0.9
13,5,86,24,1,0.3
11,7,85,24,0,0.8
12,4,85,24,0.4,0.7
13,4,86,24,0.2,0.5
11,9,87,24,0.6,0.7
10,12,87,24,1.6,0.5
11,12,87,24,0.2,0.6
11,4,87,23,0,0.7
11,3,87,23,0,0.6
12,7,87,24,0,0.3
16,3,87,23,0,0.3
17,1,87,24,0,0.2
21,2,87,23,0,0.4
24,7,87,23,0,1
23,7,85,24,0,1.1
22,7,80,25,0,1
20,12,73,27,0,0.9
18,10,68,28,0,1.2
16,8,62,30,0,0.7
15,9,59,31,0,2.3
22,11,62,30,0,3.1
28,13,61,31,0,4
31,15,62,30,0,3.7
38,20,63,30,0,3.2
43,26,67,29,0,2
46,29,70,28,0,1.5
49,29,72,27,0,1
48,32,77,26,0,1.1
49,34,80,25,0,0.8
46,29,81,25,0,0.8
45,28,82,24,0,0.7
45,27,83,24,0,0.9
49,24,83,24,0,0.8
49,20,82,24,0,0.8
43,23,82,24,0,0.6
39,20,82,24,0,0.4
39,15,80,24,0,0.4
38,19,82,24,0,0.7
44,27,79,25,0,0.3
46,25,72,26,0,0.5
38,19,64,28,0,0.8
33,17,62,29,0,1.5
34,14,59,30,0,2.6
34,15,55,31,0,3.2
38,25,57,31,0,4.3
45,38,59,31,0,4.2
46,33,57,31,0,3.8
43,25,58,30,0,3.7
40,19,61,29,0,2.9
39,19,63,28,0,1.1
43,25,66,27,0,1.6
42,24,68,26,0,1
39,24,73,26,0,0.6
38,24,77,25,0,0.9
35,23,77,24,0,0.3
38,22,80,23,0,0.6
40,24,80,23,0,0.2
39,24,81,23,0,0.4
37,22,83,22,0,0.8
35,20,84,22,0,0.6
37,22,85,22,0,0.5
43,26,83,22,0,0.6
49,32,80,23,0.2,0.4
45,33,70,25,0,0.3
38,30,61,27,0,1.2
34,31,55,29,0,1.3
32,28,56,30,0,2.4
38,25,56,30,0,3.9
51,30,57,30,0,4
59,40,55,30,0,4
54,39,55,30,0,3
51,35,57,29,0,2.8
55,34,61,28,0,2.5
53,31,66,27,0,1.8
50,30,68,26,0,0.9
55,34,73,26,0,1
54,34,76,25,0,0.6
51,35,78,24,0,1
56,32,78,24,0,0.4
51,26,79,24,0,0.6
46,30,80,24,0,0.7
46,38,81,23,0,0.8
46,30,82,23,0,0.5
48,28,81,23,0,0.3
39,32,73,23,0,0.8
35,29,73,23,0,1
37,25,70,24,0,0.5
48,28,72,25,0,0.8
60,34,69,26,0,1.1
54,35,61,28,0,0.5
49,31,57,29,0,1.8
46,30,55,30,0,3.3
49,37,57,30,0,4.4
60,47,58,30,0,4.3
78,60,59,30,0,3.6
88,64,61,29,0,3.4
84,59,64,28,0,2.7
77,48,70,27,0,1.9
68,40,73,26,0,1.2
65,42,73,26,0,0.2
66,44,75,26,0,1
68,43,76,26,0,1
70,42,77,25,0,0.8
62,41,78,25,0,1.2
56,38,79,24,0,0.8
56,39,80,24,0,1
59,44,81,24,0,1
60,45,81,24,0,0.9
59,43,82,24,0,0.9
56,42,83,23,0,0.8
61,45,82,24,0,1
70,45,75,25,0,0.4
66,46,68,26,0,1.4
60,44,62,28,0,1.6
54,39,56,29,0,1.7
46,40,55,30,0,3
55,43,56,30,0,3
67,44,56,30,0,3.3
73,55,58,30,0,3.5
75,55,63,29,0,3.1
66,39,68,28,0,2.3
60,35,70,27,0,1.3
57,38,70,27,0,0.4
62,41,75,26,0,1
66,42,78,25,0,0.9
60,41,78,25,0,0.4
60,43,80,24,0,0.8
57,41,81,24,0,0.6
54,38,82,23,0,0.5
53,39,83,23,0,0.5
54,45,84,23,0,0.8
56,45,84,22,0,0.6
54,44,85,22,0,0.6
54,43,84,22,0,0.5
55,43,80,23,0,0.7
59,48,75,24,0,0.2
53,41,60,27,0,0.5
43,34,57,29,0,1.8
42,37,55,30,0,1.8
43,32,52,31,0,2.4
56,37,56,31,0,3.8
67,51,59,30,0,4
73,60,60,30,0,3
79,62,61,29,0,2.9
82,62,63,28,0,1.5
82,63,66,28,0,0.9
88,68,69,27,0,0.9
88,68,72,26,0,1.2
77,59,73,26,0,0.1
73,57,76,25,0,0.8
66,57,72,25,0,0.5
56,49,72,24,0,0.5
50,39,67,24,0,0.8
43,32,69,23,0,1.3
40,30,67,23,0,1.2
38,30,69,22,0,0.4
39,32,77,21,0,0.1
45,33,79,21,0,0.6
49,35,72,23,0,0.2
49,32,62,25,0,0.2
48,29,56,27,0,0.3
43,31,50,29,0,1.2
37,28,46,31,0,1.3
39,26,50,32,0,2.5
56,43,56,31,0,3.6
75,54,57,31,0,4
82,56,58,30,0,3.3
78,55,60,30,0,3.3
70,49,62,29,0,2
68,45,64,28,0,0.8
76,55,70,27,0,1
76,59,72,27,0,0.6
68,54,75,26,0,0.9
70,57,76,25,0,0.4
68,58,80,24,0,1
66,50,79,24,0,0.4
67,49,80,24,0,0.1
64,50,81,23,0,0.6
62,48,82,23,0,0.7
64,43,82,23,0,0.1
61,42,81,23,0,0
59,47,81,23,0,0.4
61,53,79,24,0,0.2
70,55,75,25,0,0.2
70,57,69,27,0,0.7
56,47,56,29,0,1.1
40,28,47,31,0,1.2
38,27,49,32,0,2.7
45,32,50,32,0,3.8
49,33,51,32,0,3.4
71,50,65,29,0,3.5
81,59,68,29,0,2.8
73,50,68,28,0,2.6
72,49,71,27,0,0.8
60,46,73,27,0,1.1
59,41,75,26,0,0.9
65,44,76,25,0,0.7
61,43,78,25,0,0.8
59,39,78,25,0,0.4
59,43,81,24,0,0.7
61,44,81,24,0,0.4
59,43,81,24,0,0.5
53,42,81,24,0,0.1
51,41,82,24,0,0.3
53,41,83,24,0,0.3
57,44,84,24,0,0.1
61,48,81,24,0,0.3
62,47,76,26,0,0.9
55,38,68,27,0,0.2
44,33,60,29,0,0.2
36,30,55,31,0,1.7
28,26,54,32,0,2
31,25,54,32,0,3.6
43,31,57,32,0,4
43,32,59,32,0,3.5
29,20,58,31,0,3.3
33,22,63,30,0,2.9
42,24,67,29,0,1.7
42,23,69,28,0,0.9
46,25,74,27,0,1
50,29,78,26,0,0.7
50,28,80,26,0,0.5
48,29,81,25,0,1
48,32,81,25,0,0.2
49,31,80,25,0,0.3
48,31,82,25,0,0.9
48,28,80,25,0,0.6
42,23,80,25,0,0.6
39,25,81,24,0,0
42,27,80,24,0,0.1
39,25,77,25,0,0.4
43,27,73,26,0,0.7
46,32,65,28,0,1.1
40,26,62,29,0,2.5
35,23,62,29,0,3.5
37,24,60,30,0,2.8
33,25,53,31,0,2.4
27,20,49,32,0,2.5
34,24,54,31,0,3.5
49,35,57,30,0,2.8
54,38,61,29,0,2.5
57,40,66,28,0,1.9
65,45,69,27,0,1.6
66,46,71,27,0,1.4
66,44,75,26,0,0.9
65,47,78,25,0,1.1
59,44,79,25,0,1.1
56,43,81,24,0,0.9
57,38,82,24,0,0.6
55,38,82,23,0,0.7
51,41,83,23,0,0.8
54,38,82,23,0,0.5
57,37,83,23,0,0.6
53,35,82,23,0,0.4
55,38,79,24,0,0
60,45,74,25,0,0.3
54,47,65,28,0,0.9
44,37,53,29,0,1.2
35,24,45,31,0,2.4
43,30,52,31,0,3.7
57,42,51,31,0,4.5
56,39,44,31,0,3.8
46,28,43,30,0,3.7
49,22,49,30,0,3.2
59,31,57,28,0,2.4
66,40,63,27,0,1.6
68,40,65,27,0,0.5
68,42,70,25,0,0.6
70,45,73,25,0,0.6
71,48,74,24,0,0.5
70,46,77,24,0,0.5
65,42,78,23,0,0.7
59,48,80,22,0,0.4
55,48,79,22,0,0.7
54,39,81,22,0,0.5
50,38,81,22,0,0.5
53,43,82,21,0,0.5
54,46,82,21,0,0.7
54,45,79,22,0,0.3
57,46,72,25,0,0.3
54,44,62,27,0,1.3
44,33,58,28,0,2.9
39,30,56,29,0,1.8
44,30,54,30,0,1.9
50,33,52,30,0,3.4
55,42,53,31,0,3.1
64,45,56,30,0,3.6
67,47,56,30,0,2.8
70,49,63,28,0,2.9
72,46,68,27,0,1.5
73,45,70,27,0,1.4
77,51,71,26,0,0.6
81,61,73,26,0,0.7
79,61,75,25,0,0.8
81,59,74,25,0,0.7
79,60,76,25,0,1
72,58,77,25,0,0.5
71,57,79,25,0,0.9
71,57,79,24,0,0.4
67,55,80,24,0,0.7
67,54,82,24,0,0.3
73,59,82,24,0,0.1
78,59,78,24,0,0.6
82,64,73,26,0,1.1
83,64,67,27,0,0.9
81,58,64,28,0,0.5
73,55,63,28,0,1.7
66,55,61,29,0,2
62,54,61,30,0,3
61,55,60,30,0,2.9
67,57,61,30,0,2.9
81,61,65,29,0,3.5
94,69,67,28,0,2.7
88,68,69,27,0,2.4
82,62,69,26,0,1.7
83,65,69,26,0,0.7
81,64,72,26,0,1.4
78,62,73,26,0,0.6
78,62,76,25,0,0.8
79,61,77,25,0,0.3
79,64,79,25,0,0.7
77,63,80,24,0,0.5
75,63,80,25,0,0.5
71,68,81,24,0,0.4
71,66,81,24,0,0.3
72,63,82,24,0,1.1
84,63,77,25,0,0.4
92,65,73,26,0,1.5
81,64,71,26,0,0.5
70,56,67,27,0,2.7
60,44,62,29,0,0.8
55,39,62,29,0,1.5
53,40,63,29,0,1.7
54,39,62,29,0,1.7
68,47,67,28,0,3.5
75,56,68,28,0,2.9
71,56,70,27,0,2.7
79,58,71,27,0,1.4
81,58,72,26,0,0.9
73,59,75,26,0,1
72,59,78,25,0,0.9
73,57,78,25,0,0.4
71,60,81,24,0,0.7
68,57,81,24,0,0.1
68,54,83,24,0,0.6
64,55,83,23,0,0.2
64,56,83,23,0,0.6
65,58,83,23,0,0.4
62,57,83,23,0,0.5
64,57,83,23,0,0.4
75,61,82,24,0,0.2
83,65,75,26,0,0.2
79,65,69,28,0,1
70,55,62,30,0,1.3
59,44,59,30,0,3.3
55,44,59,31,0,4
68,56,60,31,0,4.3
82,65,64,30,0,5
75,55,65,29,0,3.4
64,48,66,29,0,3
61,44,66,28,0,2.3
60,38,67,28,0,0.8
61,40,71,27,0,0.7
65,46,74,26,0,0.6
60,46,76,26,0,0.6
57,48,78,25,0,0.5
59,47,79,25,0,0.7
57,41,80,24,0,0.6
54,44,81,24,0,0.7
51,47,82,24,0,0.3
50,43,83,23,0,0.5
53,44,83,23,0,0.8
56,45,83,23,0,0.5
51,41,81,23,0,0.3
55,42,78,24,0,0.3
55,44,70,26,0,0.3
50,42,63,29,0,0.6
49,38,58,30,0,1.6
49,35,59,31,0,3.7
54,33,57,31,0,4.7
59,42,58,31,0,4
66,49,60,31,0,2.9
64,49,62,31,0,3.6
56,46,65,30,0,2.6
54,39,69,29,0,2.3
55,34,71,28,0,2
54,32,73,28,0,1.4
51,35,76,27,0,1.6
53,37,78,26,0,0.7
49,38,79,26,0,0.4
49,41,81,25,0,0.8
49,41,82,25,0,0.5
55,39,82,25,0,0.4
54,38,83,24,0,0.3
44,38,84,24,0,0.4
44,34,82,24,0,0.2
43,31,81,24,0,0.5
40,31,75,24,0,0.7
45,34,76,25,0,0.6
48,35,70,27,0,0.5
42,33,63,29,0,0.5
38,29,57,30,0,1.1
33,25,53,32,0,2.1
35,26,57,32,0,4.5
43,28,59,31,0,4.9
48,32,61,31,0,3.3
49,34,62,30,0,2.5
49,31,65,30,0,2.2
56,33,68,29,0,1.7
62,37,72,29,0,0.7
61,40,75,28,0,0.9
57,43,77,27,0,0.3
56,42,76,27,0,0.6
51,35,77,26,0,0.1
40,26,76,26,0,0.9
40,27,80,25,0,0.7
39,28,77,25,0,0.1
34,27,78,25,0,0.5
33,24,76,24,0,0.3
33,19,80,24,0,0.2
37,22,80,24,0,0.3
40,25,81,24,0,0.3
45,25,80,24,0,0.6
48,28,73,26,0,0.3
42,32,64,29,0,0.6
34,26,57,31,0,0.8
29,24,54,32,0,1.8
29,25,57,32,0,3.5
44,31,63,31,0,4.9
67,47,66,30,0.1,2.7
68,51,72,29,0.2,1.6
68,54,73,29,0,1.3
67,53,73,28,0,1.4
65,51,73,28,0,1.2
56,45,74,27,0,1.2
46,38,76,26,0,0.9
48,35,76,26,0,0.9
51,37,77,26,0,0.2
51,34,80,26,0,0.5
50,33,79,26,0,0.5
48,33,79,25,0,0.9
43,29,80,26,0,0.6
44,30,83,25,0,0.6
40,31,82,25,0,1.1
37,26,81,25,0,0.5
40,26,82,25,0,0.4
43,32,79,25,0,1.1
43,30,72,27,0,0.4
40,28,66,29,0,0.3
35,29,59,31,0,1.6
39,27,65,30,0,2.9
53,32,65,30,0,3
53,38,62,31,0,2.7
38,30,60,31,0,2.2
27,25,58,32,0,2.6
26,22,60,31,0,3.2
28,15,63,30,0,2.7
28,16,67,28,0,1.9
34,19,70,28,0,1.6
43,22,72,27,0,0.9
44,26,75,26,0,1.2
44,23,77,25,0,1
45,26,78,25,0,1
44,29,79,24,0,1.2
42,26,79,24,0,0.7
45,29,78,24,0,1
49,32,79,24,0,1.2
48,32,79,24,0,0.6
48,30,80,24,0,1.7
64,27,81,23,0,1.4
68,31,82,24,0,0.8
67,38,80,24,0,0.8
65,37,76,25,0,1.4
48,29,75,25,0,2
39,24,72,26,0,1.4
38,20,70,26,0,2.1
35,23,71,26,0,1.4
35,27,69,26,0,0.5
37,25,69,26,0,0.9
37,23,69,26,0,0.7
45,30,70,26,0,0.8
51,32,73,26,0,1.1
49,30,74,25,0,0.7
53,33,75,25,0,0.6
51,29,77,24,0,0.7
40,24,78,24,0,1.2
34,23,79,23,0,1
34,22,80,23,0,0.7
34,23,81,23,0,0.9
35,22,80,23,0,0.2
29,19,81,23,0,0.7
28,19,83,23,0,0.5
31,22,83,22,0,0.5
33,23,83,23,0,0.4
39,24,83,23,0,0.4
43,25,81,24,0.2,0.4
45,27,82,24,0.2,0.3
45,30,79,25,0,0.5
42,31,78,25,0,1.5
33,32,84,24,1.4,0.2
21,20,85,24,3.8,1.7
16,8,86,24,3.6,0.9
13,0,87,25,3.6,1.5
11,0,84,25,1.6,4.4
7,2,78,26,0.2,7.5
9,2,78,26,0,6.8
12,4,81,25,3.2,3.2
10,5,84,24,13,2.8
6,0,85,24,7,0.7
9,1,87,24,5.6,0.6
10,2,88,24,18,1.4
7,0,88,24,5.6,0.6
9,0,85,25,1.4,1.9
9,0,85,25,1,0.8
7,0,87,24,8.2,0.2
6,0,88,24,8.8,0.9
5,2,89,24,4.8,1.2
7,5,88,23,1.4,0.9
10,2,88,23,0.2,0.5
10,2,87,24,0.2,0.8
6,3,86,24,0,0.6
9,3,84,25,0,1.1
11,2,80,26,0,1.1
7,1,77,27,0,0.5
10,1,76,27,0,0.6
15,4,74,28,0,1.1
20,10,70,28,0,1.4
26,14,72,28,0,2
27,17,76,27,0,1.3
28,22,78,26,0,0.4
33,24,81,25,0,0.4
38,26,83,25,0,0.2
38,26,85,24,0,0.5
37,24,86,24,0,0.4
37,22,86,24,0,0.5
37,17,86,24,0,0.2
34,19,87,23,0,0.5
37,24,88,23,0,0.5
35,18,88,23,0,0.1
34,15,88,23,0,0.3
31,15,88,23,0,0.8
27,14,88,23,0,0.2
33,9,87,23,0,0.5
34,10,82,25,0,0.2
33,15,75,27,0,0.9
28,13,67,29,0,0.6
23,10,61,31,0,1.7
22,11,63,32,0,2.9
35,16,69,30,0,3.2
48,27,80,27,7.6,2
35,29,82,26,0.2,1.3
27,22,82,26,0,1.3
37,26,83,26,0,0.4
45,32,84,26,0,0.6
49,38,84,26,0,0.4
48,38,85,26,0,0.2
48,32,84,26,0,0.7
49,33,86,25,0,0.4
45,34,87,25,0,1.2
45,31,87,25,0,1
43,29,86,25,0,0.4
37,27,83,24,0,0.8
33,20,83,24,0,0.9
33,17,82,24,0,1
33,18,83,23,0,0.4
31,17,84,23,0,0.6
34,17,78,24,0,0.4
38,19,75,26,0,0.7
43,22,68,28,0,0.8
39,20,63,29,0,1
28,19,61,30,0,1.9
24,18,60,31,0,2.9
26,20,60,31,0,3.6
32,22,62,31,0,3.7
35,25,67,30,0,4.2
44,29,73,29,0,2.7
43,31,74,28,0,1.9
37,26,75,27,0,1.3
39,23,77,27,0,0.7
43,28,81,26,0,0.5
46,28,82,26,0,0.6
43,26,81,25,0,0.4
38,28,83,25,0,0.4
40,29,80,25,0,0.7
40,22,79,25,0,0.8
38,17,78,25,0,1
35,19,78,25,0,0.7
33,20,78,24,0,0.9
33,19,79,24,0,0.6
37,20,81,24,0,0.6
38,23,77,25,0,0.7
35,20,71,26,0,0.7
33,20,64,28,0,1
29,22,57,30,0,0.9
26,19,57,31,0,1.7
29,18,57,31,0,2.6
34,23,58,32,0,3.5
38,28,59,32,0,3.3
39,27,58,31,0,3
45,28,63,31,0,3
54,32,68,30,0,1.9
57,38,71,29,0,1.2
56,41,76,28,0,1
57,41,78,27,0,1.2
62,39,80,26,0,0.4
64,38,82,26,0,0.4
60,42,83,25,0,0.7
60,44,84,25,0,0.8
57,38,84,25,0,0.4
50,32,83,24,0,0.5
37,28,77,25,0,0.9
28,23,79,24,0,1
34,19,82,24,0,0.2
44,22,83,24,0,0.5
40,25,77,25,0,0.2
34,22,72,27,0,0.4
39,25,67,29,0,0.7
38,26,61,30,0,1.4
31,22,57,32,0,1.9
29,22,56,32,0,3.5
28,26,54,32,0,2.2
32,25,55,33,0,2.9
48,30,61,31,0,4.4
61,37,67,30,0,3.2
62,32,72,28,0.8,3
46,27,77,26,2.4,0.8
40,29,80,26,0,0.9
48,34,82,25,0,0.9
43,29,83,25,0,0.3
43,28,84,25,0,0.4
40,26,84,25,0,0.3
39,25,84,24,0,0.8
37,23,84,24,0,0.3
33,22,85,24,0,0.7
33,22,86,24,0,0.4
34,24,85,23,0,0.5
38,29,84,23,0,0.4
38,22,83,23,0,0.7
33,20,77,24,0,0.7
33,26,76,25,0,0.4
31,23,66,28,0,0.5
17,15,56,30,0,1.3
13,11,53,31,0,2
18,11,54,32,0,3.2
22,12,54,32,0,4
31,19,60,31,0,2.7
39,27,60,31,0,3
53,35,67,30,0,2.9
66,44,70,29,0,2
61,43,72,28,0,1.6
65,42,74,28,0,0.9
67,47,78,27,0,0.8
67,51,80,26,0,0.6
71,53,82,26,0,0.4
66,53,83,25,0,0.3
53,44,82,25,0,0.1
50,38,83,24,0,0.3
53,37,83,24,0,0.4
42,29,80,23,0,0.6
33,24,78,23,0,0.4
35,22,80,23,0,0.7
35,23,80,23,0,0.3
34,26,78,24,0,0.3
39,27,72,26,0,0.4
34,22,63,28,0,0.5
26,17,54,30,0,1.4
22,14,51,31,0,2.2
22,12,53,32,0,3.6
27,17,55,32,0,4.1
31,20,54,32,0,3.1
32,24,58,31,0,3.8
59,45,68,30,0,3.3
84,60,74,28,0,2.6
87,60,75,27,0,1.9
87,59,76,27,0,1.3
84,58,78,27,0,1.4
84,59,78,27,0,0.8
81,58,80,26,0,1
79,59,80,26,0,0.8
73,59,81,26,0,0.4
64,54,81,25,0,1
60,46,81,25,0,1
60,44,82,25,0,0.5
64,47,83,24,0,1
60,42,82,24,0,0.5
54,37,82,24,0,0.5
53,39,79,25,0,0.5
51,39,75,26,0,0.6
53,41,70,27,0,0.8
50,40,64,29,0,0.8
43,35,60,30,0,2
43,38,60,31,0,3.7
53,41,60,31,0,3.3
62,47,62,31,0,3.9
78,57,66,30,0,3.8
89,60,71,29,0,3.4
90,62,74,27,0,2.9
92,66,76,27,0,2.3
97,65,76,27,0,1.9
92,62,76,26,0,1.1
66,50,73,26,0,0.7
51,39,76,26,0,0.4
54,38,78,25,0,0.8
49,37,78,24,0,0.7
42,32,78,24,0,0.1
39,32,79,24,0,0.4
35,27,80,24,0,0.3
38,20,81,23,0,0.3
38,20,82,23,0,0.3
37,23,82,23,0,0.7
43,27,81,23,0,0.4
51,39,76,25,0,0.7
54,42,69,27,0,0.6
46,37,64,29,0,3.2
44,32,63,29,0,3.5
42,31,58,30,0,2.3
35,27,57,30,0,2.6
32,22,57,31,0,3
34,20,60,30,0,2.8
39,25,63,29,0,2.7
53,32,71,28,0,2.3
73,46,76,27,0,2
89,57,77,26,0,1.7
95,60,78,26,0,1
92,60,79,25,0,1.1
79,56,81,25,0,0.9
76,53,81,25,0,0.4
65,46,78,25,0,0.7
48,34,76,24,0,1
40,31,77,24,0,1.1
40,27,76,23,0,0.8
39,26,77,23,0,0.8
41,28,81,22,0,0.4
40,26,78,22,0,0.7
31,24,72,24,0,0.7
28,20,66,25,0,0.7
32,23,61,27,0,0.9
35,23,59,28,0,1
37,24,59,28,0,1.2
37,24,63,28,0,3
23,19,63,27,0,2
29,14,64,28,0,1.9
31,10,65,27,0,1.4
27,12,65,27,0,0.9
33,22,69,27,0,1
37,29,73,26,0.6,1.5
34,30,83,24,1.2,0.3
28,23,82,24,0,0.1
28,15,85,24,0,0.2
31,19,85,24,0,0.6
31,20,84,23,0.2,0.2
29,19,84,23,0,0.1
29,22,84,23,0,0.4
31,16,84,23,0,0.3
27,15,83,23,0,0.4
26,17,85,22,0.8,0.4
23,14,85,22,2.2,0.9
17,15,85,22,0.2,0.6
21,14,85,23,0,0.3
23,12,81,24,0,0.4
24,11,79,25,0,0.7
26,13,71,27,0,0.7
17,9,63,28,0,1.5
13,2,63,29,0,2.3
13,4,61,30,0,1.9
17,4,65,29,0,3.9
27,10,70,28,0,3.9
33,15,73,27,0,2.8
33,17,74,26,0,1.7
34,24,75,26,0,1.1
34,24,77,26,0,1
34,23,80,25,0,1.1
34,26,82,25,0,0.6
37,22,82,25,0,0.7
38,19,83,24,0,0.9
35,17,84,24,0,0.8
31,17,84,24,0,0.3
29,26,84,24,0,0.8
29,26,86,23,0,0.6
28,22,85,23,0,0.4
32,19,85,23,0,0.8
35,22,85,23,0,0.5
42,28,83,24,0,0.6
42,28,78,25,0,1
33,24,72,26,0,1.4
29,23,72,27,0.2,3.7
33,23,81,25,0,1.6
39,26,80,25,2.6,1.1
42,30,83,24,0.2,0.2
44,35,82,25,0,1.2
45,37,77,25,0,1.5
45,30,77,25,0,1.7
46,28,78,25,0,1.4
46,31,80,24,0,0.8
48,30,81,24,0,0.4
51,27,81,24,0,0.3
48,30,82,23,0,0.5
48,30,85,23,0,0.7
49,29,84,23,0,0.6
44,30,82,23,0,0.3
42,28,84,23,0,0.5
42,27,84,23,0,0.7
44,26,84,22,0,0.6
46,27,85,22,0,0.6
45,29,84,22,0,0.8
43,25,85,22,0,0.5
43,23,84,23,0,0.9
45,25,81,23,0,0.7
40,28,78,24,0,0.5
38,27,78,24,0,1.1
35,26,77,24,0,0.1
35,28,73,25,0,1
35,23,72,25,0,1.1
33,19,73,25,0,1.8
34,24,76,24,0,1
38,29,77,24,0,1.1
39,27,83,22,0.4,1.1
35,19,85,22,0.4,0.3
34,26,85,22,0,0.3
33,29,86,22,0.2,0.9
33,22,86,22,0.2,1
34,18,86,22,0,0.3
28,16,86,22,0,0.2
29,19,86,22,0,0.2
27,26,86,22,0,0.6
29,25,87,21,0,0.3
32,20,85,21,0,0.1
28,17,86,21,0,0.3
33,19,86,21,0,0.6
32,20,86,21,0,0.4
32,19,85,22,0,0.6
35,22,82,23,0,0.4
33,20,78,24,0,0.2
28,20,77,24,0,0.7
24,18,71,26,0,0.7
27,17,68,26,0,2.1
37,24,69,26,0,2
42,25,66,27,0,2.5
48,33,70,26,0,3.1
60,49,72,25,0,2.2
66,51,74,25,0,1.6
67,49,74,25,0,0.8
70,51,76,25,0,0.7
71,55,77,24,0,0.8
70,56,79,24,0,0.7
71,53,80,24,0,0.4
66,47,82,24,0,0.3
61,44,84,23,0,0.7
60,45,84,23,0,1
59,45,85,23,0.2,0.9
51,39,84,22,0.2,0.9
49,37,84,22,0,0.8
51,32,84,22,0,0.6
50,33,85,22,0,0.4
50,43,84,22,0,0.8
50,43,77,23,0,0.5
45,38,69,25,0,0.3
42,31,65,27,0,0.6
39,28,63,28,0,2.4
50,37,62,28,0,4.6
66,49,62,28,0,4
68,49,61,28,0,4.1
62,44,61,27,0,3.4
57,39,62,27,0,3.3
59,37,63,26,0,2.4
59,39,65,25,0,1.8
57,44,66,25,0,1
59,45,70,24,0,0.9
57,41,74,23,0,1.5
56,42,76,23,0,0.4
55,45,79,22,0,1
56,40,80,22,0,0.7
54,39,82,21,0,0.6
53,41,82,21,0,0.3
54,38,83,21,0,0.6
53,38,84,21,0,0.2
51,40,84,20,0,0.1
55,40,84,20,0,0.3
57,40,83,21,0,0.4
51,39,73,23,0,0.3
45,38,64,25,0,0.7
43,32,57,27,0,0.6
34,27,54,28,0,1.9
39,32,59,28,0,4.4
46,38,58,28,0,4
48,37,59,27,0,3.9
57,40,61,27,0,3.3
62,43,62,26,0,2.6
61,40,66,25,0,1.8
64,37,68,25,0,1
60,34,70,24,0,0.7
65,44,74,23,0,0.5
61,45,78,22,0,0.8
53,37,79,22,0,0.5
53,39,79,22,0,0.1
54,38,81,21,0,0.6
56,38,81,22,0,0.4
55,41,81,21,0,0.5
55,43,83,21,0,0.7
53,40,84,21,0,0.6
50,40,84,20,0,0.3
50,43,84,20,0,0.5
54,39,79,21,0,0.7
51,38,74,22,0,0.9
48,38,68,24,0,0.2
45,33,62,26,0,0.8
46,35,58,27,0,2.4
47,37,60,27,0,2.9
48,39,60,27,0,3.4
50,43,59,27,0,3.2
57,45,60,27,0,2.9
57,43,63,26,0,2.8
55,41,65,25,0,1.9
55,37,66,25,0,1.1
55,32,69,25,0,1.3
57,35,71,24,0,1
55,38,74,23,0,1
54,39,76,23,0,0.6
53,41,77,23,0,0.1
55,40,79,22,0,0.2
57,39,80,22,0,0.7
51,42,80,22,0,0.4
48,41,81,21,0,0.1
51,40,82,21,0,0.5
56,40,82,21,0,0.8
55,38,80,21,0,0.3
54,41,78,22,0,0.5
54,44,73,23,0,0.8
56,43,68,25,0,1
57,40,63,26,0,1.2
50,37,60,27,0,1.1
48,34,56,28,0,1.3
46,37,58,28,0,1.7
50,39,59,28,0,2.1
57,42,60,28,0,1.6
61,45,62,27,0,2
68,50,65,26,0,1.6
79,59,70,25,0,0.5
77,62,74,24,0,1
73,54,77,23,0,0.1
73,53,78,22,0,0.6
67,54,79,22,0,0.2
56,39,73,21,0,0.5
43,28,69,20,0,0.6
38,24,69,20,0,0.9
33,18,61,20,0,0.7
28,15,66,19,0,0.3
27,15,61,19,0,0.4
27,15,66,19,0,0.4
29,17,73,18,0,0.6
33,19,69,19,0,0.5
32,20,59,21,0,0.3
32,20,55,24,0,0.4
35,27,50,26,0,0.9
32,25,39,28,0,1.2
28,20,37,29,0,1.7
